12573333,3006365,14059754,37767598,3952381,31914893,31792044,61943316,7463884,15708815,1180287,26689193,31116636,2
8613333,2953785,19507909,28714384,34761906,4255319,25832441,7408906,7207062,9578544,27344537,320946,35698418,1
12653333,310599,13181019,27792044,43333334,35258356,27860207,7368421,70947033,12643678,16054836,41891897,25330286,1
109733336,32161814,12829526,19112808,2809524,39513677,18231138,7368421,7207062,10344829,10483294,37162167,36352012,2
114266664,36587083,1827768,2788995,33809525,3586626,25591059,7692307,7656501,3582376,15252094,33783787,24473539,1
10253333,27301314,23022847,2404911,41428572,28267476,2254529,7165992,5890851,7471265,12132764,3581081,8883563,0
13146667,3801605,13356766,45568617,36666667,3161094,43366416,7206477,7239166,1494253,25621757,37162167,3196791,1
113466665,32169363,121265374,21350374,32380953,34042552,2018019,6963563,7463884,15517244,17227791,3648649,27461201,1
10666667,28310147,19507909,2467521,0,36778113,23609772,7206477,5987159,670498,18510713,375,21493286,1
1416,3882865,117750436,34820943,3809524,30699086,31889498,6801619,7961477,20306516,18620677,33783787,19609988,1
7853334,27726483,19156414,22779056,36666667,37386018,18362324,5587044,73996794,8620689,18693986,23310813,28139124,1
10453334,30825934,2442882,9.45E+03,51428574,32826746,8.89E+01,6842104,5890851,51724136,5.53E+02,3581081,10576598,1
1496,3562857,27065024,15640693,35714287,22188449,11689442,64777327,85232747,54214567,5795136,17567568,3855349,1
11773334,4204634,89630924,17343765,33809525,38601822,15483723,74493915,7865168,14367816,7.18E+03,31418923,2516596,1
110133335,36066318,17047451,7.65E+03,32857144,33738598,7.47E+03,7165992,7255217,11877396,4.29E+03,3918919,12931769,2
109866664,38848776,19683655,18053379,33333334,41033432,14905005,8056679,776886,27586207,10387992,25000003,11258227,1
79333335,33626002,16695957,17565421,29523808,4255319,14910252,7530364,7463884,12068966,14698606,27364865,18661411,0
96666664,31213364,24780317,11112301,30476192,37689966,9071715,7368421,7431782,31609198,7789161,24324325,18149747,1
10453334,32652393,121265374,36655117,31904763,42249238,32099395,76113355,7544141,16858236,19830288,29729733,29965231,2
988,32345468,1142355,8.77E+02,46190476,36778113,8.17E+02,6720647,8073836,17432952,4.07E+03,347973,29388964,1
1392,4196332,9314587,5495799,41428572,27355623,5270313,7368421,82825047,3237548,29580486,3783784,15517318,2
10333333,29019597,18629174,28527395,41428572,31003037,26998126,7004048,6500802,10153257,19683668,3648649,28848462,1
10706667,31482553,20035148,74617057,3142857,42249238,64476156,7813765,69662917,16858236,48311125,2871622,27489072,1
1172,35082644,103690684,28923433,36666667,37386018,2820504,7287449,8443018,18007663,12426003,3918919,31201055,2
114933334,32981962,12302285,26472616,33333334,39513677,24404386,73279345,76083463,107279696,16458039,3412162,4347246,2
128,3850663,8611599,3218734,41428572,34042552,30735058,7165992,8266452,16091955,15248428,37162167,26233593,2
79066664,3031271,13356766,8.59E+02,25238097,61702126,7.33E+02,7408906,85232747,12068966,3.74E+03,27702704,53732168,2
62,26005685,16344464,4.64E+03,26190478,59574467,3.97E+03,73279345,79935795,13601533,1.94E+03,27702704,37571084,2
908,28644747,16871706,15345713,27142856,5045593,13935725,6963563,74959874,18199235,1044664,3277027,47291577,2
60533334,23726383,25483304,14343535,30952382,5531915,12151593,78947365,74959874,13984674,9.75E+02,27027032,384818,2
6493333,30883795,13532512,7.10E+03,27142856,65957445,6.59E+02,785425,7672552,14176247,3.01E+03,3445946,43502428,2
11026666,3441093,10720562,26515685,47142854,41337383,25903657,7004048,85232747,1724138,11326356,3952703,6705977,2
10266667,34395835,23022847,1344063,29523808,37082064,11069119,7813765,83146065,34674332,9596246,25000003,45711797,2
99866666,37057537,13356766,27477944,36190477,44376895,24370654,7408906,87158906,26628354,1037333,30743244,5262861,2
11733333,3518579,89630924,24432542,36190477,4316109,21042272,7692307,85072225,31800768,12755897,28378382,3806841,2
9853333,33188257,1652021,22087826,30952382,38601822,22556535,7125505,80096304,1494253,14771915,43581086,53910512,2
8653333,27243453,18453427,21371385,26190478,45896652,19363087,6963563,74799365,26436785,8.25E+02,3277027,57114534,2
8293334,29744145,14059754,16007528,30476192,556231,1394697,7408906,7624397,14367816,12462658,29391894,51883668,2
7293333,3090644,17750439,11605931,26666668,61702126,9.56E+02,7206477,8138042,20114943,4.91E+03,25000003,53854607,2
1012,33666256,1142355,2243239,2857143,51367784,21574511,7530364,7865168,2126437,10006782,3783784,56461584,2
79333335,29822135,19507909,15355167,30952382,57750756,13024919,76113355,82182986,22413796,8.72E+03,27364865,5302428,2
1128,35188305,9666081,19035072,34285715,43768996,17226626,7246962,85072225,21839081,8.21E+03,3243243,52119203,2
10053334,35148054,14938489,4872222,27142856,48328266,41353647,77732795,8443018,29501918,24375492,27364865,48108857,2
764,32003322,12829526,13622892,29523808,5653495,11990421,7287449,84751207,197318,5.46E+03,30067572,52862052,2
9493333,32765603,14586994,13685921,33809525,4893617,12781287,7004048,78170145,13984674,9.27E+03,35135138,4352063,2
8626667,28166747,14938489,9.52E+03,35714287,46504557,8.95E+02,73279345,79775286,13793105,5.61E+02,3581081,35381205,2
992,3581977,14411247,18178913,27142856,4924012,16027209,7692307,8555377,21839081,8.06E+03,3040541,4568876,2
88533334,2947747,15114236,19550866,31904763,50759876,17698896,7246962,76886034,151341,1631142,3277027,7246753,2
9453333,31475005,17926185,5261117,33333334,4255319,4807788,76113355,8170144,18199235,3405238,33445948,58888767,2
776,26762938,19507909,17727198,34285715,46504557,16799334,6923076,7030498,14367816,7.18E+03,3648649,6919326,2
144,44672823,9841827,42737518,60476196,28267476,43006595,7246962,8796148,41954026,12059454,42229736,5177573,2
7333333,24941508,20913883,8.90E+02,39999998,4741641,8.64E+02,7206477,70947033,12452107,5.42E+03,38513517,42576082,2
60533334,22632016,27240774,9.06E+03,32857144,48328266,7.46E+02,74493915,7544141,19540232,5.64E+02,24662164,4183807,2
9346667,36448717,1880492,4441937,2857143,45288754,38662455,7692307,82022476,2126437,2609827,29391894,30599173,2
12906666,42053887,10544815,17183039,3809524,5714286,13440966,7530364,8747993,31417626,8.50E+03,20945947,3204282,2
1244,36194623,1370826,9357439,33809525,39209723,85331015,757085,81059384,31417626,4787127,33445948,5385155,2
7066666,28695062,14411247,11513487,26190478,53495437,9.97E+02,757085,7624397,15517244,6.63E+03,2871622,35111517,2
7773333,30335355,18980667,23049035,3142857,52279633,20536266,7246962,8041734,17049809,14258747,31418923,6479208,2
8626667,29882511,16344464,17683076,26666668,5288754,15866037,7692307,82182986,18965517,9.86E+02,31756762,48012838,2
736,3409897,14059754,11174175,30476192,56838906,9.67E+02,7368421,79133224,18390806,6.74E+02,2871622,55107992,2
8586667,32373142,16695957,8.34E+03,2809524,54711246,7.49E+02,74898785,8073836,17432952,2.79E+03,31756762,5092881,1
69066666,2931646,14235501,10819106,26190478,6018237,9.90E+02,74898785,8170144,18582378,5.24E+02,33445948,54954946,2
96666664,3504239,8084358,12923259,32857144,5319149,11638092,74493915,83146065,23563223,5.68E+02,320946,51417597,2
824,3651161,14059754,11855949,33809525,56838906,9.98E+01,7246962,8138042,1915709,4.66E+03,26689193,48644684,2
94,34184507,11072056,17197746,33333334,4924012,15626154,7206477,8443018,24137934,6.45E+02,3277027,55813465,2
7946666,32061183,10544815,12640674,25714287,4893617,11982925,73279345,82022476,20114943,5.10E+02,3648649,53457327,2
7626667,31004554,14059754,19691633,2809524,5744681,17365308,74493915,81861955,2337165,9.93E+02,3040541,54408,2
99866666,31319028,12478031,16386759,33809525,48328266,15348789,7368421,8073836,1494253,6.63E+03,35472977,6290733,1
10226667,32652393,15465729,21292598,34761906,39209723,18759631,67611337,8250401,21647513,10923153,3040541,39063383,2
79333335,31771868,16344464,10363188,3142857,556231,9.75E+02,73279345,7158909,14750959,5.24E+02,3581081,4309838,2
956,32924098,14586994,10834864,30952382,58358663,9.62E+03,74493915,82825047,20114943,3.78E+03,31081083,41110523,2
74,3386752,15465729,8.16E+01,23809524,6079027,7.44E+02,7651821,8073836,16666669,3.04E+03,3310811,40449195,2
114133336,3439332,8787346,16392012,4238095,46504557,15461234,7530364,83948636,20881227,5.57E+02,3614865,531145,2
102,3048127,18101934,21250576,33333334,47112456,1970792,7287449,75120384,13793105,1451533,347973,5358202,2
11,36249968,1142355,39021897,36190477,4316109,3433331,6842104,8362761,21072797,13525649,30067572,6740679,2
96666664,3614179,19156414,16927767,30952382,36474162,14741584,74493915,8571428,50383145,11069772,29391894,3637505,2
17533334,4278598,26362038,11654149,36190477,17021278,8358062,708502,9470304,81800765,49850633,14864868,4606091,2
1072,31706458,15114236,21171789,3142857,4255319,18219893,61133593,81219906,1494253,9.46E+02,28378382,51505398,2
692,2995547,17750439,11905323,35238096,55927056,10937183,76113355,79133224,12835251,8.17E+02,33783787,51681645,2
724,2864223,17926185,17959358,24761903,556231,16574443,74898785,8170144,16666669,9.20E+02,3412162,93223125,2
804,3325115,17047451,39903265,26190478,4468085,34708127,7206477,7849117,14559388,2675806,29391894,40993564,1
13253333,44690433,1142355,20131163,39047617,3161094,18144555,7408906,8972712,43678164,7492257,3243243,5429136,2
888,31273744,16344464,12727865,37619048,37386018,12620115,7125505,7223113,1494253,6.56E+02,40540546,32085836,2
6786667,25479886,24077328,9.83E+02,37619048,5319149,8.92E+03,757085,7126806,11877396,4.73E+02,3277027,36236987,2
8533333,27341568,12302285,12286655,34761906,5167173,12294024,7165992,70625997,17816092,3.52E+03,41554058,55783983,2
11693333,35583284,117750436,14656584,40952381,4072948,14201846,7287449,84911716,18199235,8.61E+03,38513517,5064269,2
908,32753026,17223199,23392548,30952382,44072944,21473311,708502,76886034,22222224,9.38E+02,33783787,52649878,2
11773334,3397318,13356766,33600263,43333334,4285714,30405219,7165992,79133224,26819924,14075473,3243243,45671843,2
9493333,3512793,17926185,41225846,36666667,44376895,37170681,708502,764045,23180078,16494694,3243243,51095873,1
12386667,3402098,14586994,15211249,3857143,32826746,14539182,6923076,77849114,21839081,4.22E+03,375,37037507,1
8866667,2917306,1880492,1135276,33809525,6018237,10764766,74493915,79775286,151341,5.79E+01,3648649,4236101,2
7253333,30853605,1652021,10455633,2857143,6717325,8.67E+02,76113355,7544141,16283526,5.57E+02,25337842,5887056,1
69866665,30043525,15817223,8.35E+02,24761903,5379939,7.57E+02,7530364,7624397,14750959,4.36E+03,3243243,34651246,2
74533336,28076178,15992971,12295059,25714287,56231,10974664,8056679,7560193,1532567,6.63E+03,31418923,38732477,2
11293333,36257517,15641475,437586,36666667,33738598,4200208,7206477,73194224,23563223,21479758,3783784,34922544,2
7773333,3036051,12829526,15794276,30476192,5866262,13976955,74493915,7383627,18773946,6.08E+03,30743244,57391793,2
712,28302598,12302285,7.29E+02,30476192,51975685,6.80E+03,7530364,7447833,16283526,3.23E+02,35135138,38402375,2
8,28823367,21968365,17762915,27142856,54711246,1474908,6720647,8154093,22413796,7.84E+03,25675675,49458418,2
71333334,31497648,18629174,10589046,2904762,59270513,9.10E+03,757085,7865168,1724138,4.69E+02,28040543,52439637,2
1176,35797128,10544815,26033507,35714287,4316109,2633095,7125505,8459069,27586207,11399667,4256757,8213035,2
53866666,2966867,15992971,9.03E+02,24761903,6048632,8.20E+03,7368421,8330658,19348662,4.91E+03,3277027,5715272,2
13746667,4639362,13884006,3934482,40952381,28267476,3609008,76113355,8603532,47509584,14709602,33783787,3598937,2
1132,3537699,14762741,9206273,36190477,36170208,8545846,74493915,79133224,19348662,34528894,347973,8610557,1
1088,33751792,17223199,19694786,37142858,48024315,15926008,7813765,8346709,26053643,10263366,23648652,5365806,2
6,24679866,2513181,5.67E+03,27142856,674772,4.88E+03,76113355,77207065,16283526,2.49E+03,28040543,42132244,2
6666667,2940703,17398944,12040838,27142856,6352584,1036746,74493915,7945425,16666669,5.46E+03,28378382,55213194,2
1232,40496618,18453427,16661044,34761906,30395135,15743097,74493915,82825047,3831418,943863,3648649,35928957,2
984,29575586,10544815,13767862,35714287,5653495,12983688,74493915,8330658,19923373,5.83E+02,3614865,54797065,2
11293333,28476188,11247803,3311388,35238096,4012158,32061914,7408906,7335474,28544062,15505012,38513517,7915428,2
1544,37072632,24780317,8394971,32380953,24316108,5710349,65587044,94382024,7586207,35078716,11486489,54558467,2
856,29897606,18453427,18946829,33809525,51367784,17972513,7368421,7945425,1532567,9.64E+03,36824328,6347313,2
50533332,24828297,21265379,7.24E-01,3,6261398,6.19E+01,76113355,78009635,13601533,3.74E+03,27702704,46601895,2
7413334,28873682,20035148,12860228,32380953,51367784,106973,785425,8443018,18773946,8.65E+02,25675675,3591059,2
57466667,2650381,22319858,8.13E+02,32857144,5258359,7.20E+01,70445335,77046543,13218392,4.33E+03,30743244,4108088,2
668,28395683,23198593,37801214,31904763,48632213,31424724,7530364,75120384,18582378,24118908,25675675,3318456,1
13613333,38604745,89630924,42654527,40952381,30395135,41125007,757085,8876405,31226057,14625295,38175678,47945175,2
11146667,32725352,13356766,21643464,42857143,4893617,20150205,77327925,7672552,22030653,9.71E+02,35135138,50823126,2
47466666,2616418,2460457,7.00E+02,2857143,668693,5.97E+03,78947365,78972715,13793105,3.04E+03,27702704,45782685,2
88,31809604,17574692,42196508,3,4741641,36859582,6963563,7945425,22988507,20196836,29729733,66118605,2
816,3341216,14762741,12244635,2904762,51975685,10536128,74493915,8443018,22222224,3.85E+03,28378382,3856332,2
11466666,29771817,14059754,22315783,37619048,42249238,18317346,73279345,7929374,2988506,14295402,24662164,57763297,2
10186667,34109035,18101934,10905247,3142857,35258356,10636205,7408906,74959874,26819924,48311125,3918919,7974795,2
74533336,29532817,14586994,8.24E+02,2904762,53495437,7.15E+03,7165992,823435,1494253,3.96E+03,29054055,3635588,2
7,32790762,12302285,14987492,2761905,58966565,13096133,7408906,79775286,16475098,5.64E+02,29729733,5597457,2
54533333,26232105,2618629,15041068,2904762,4924012,13557159,74493915,776886,197318,1209611,320946,4332183,1
65733336,28290018,22495607,8.45E+03,39999998,5531915,7.91E+03,73279345,75762445,1302682,6.30E+02,35472977,5877068,1
75333335,2514277,2337434,17550713,32857144,43768996,16716874,7692307,80256814,25095788,12682587,37162167,38643226,1
44,28715187,17750439,5.50E+03,22380951,5987842,4.92E+03,7813765,82022476,30842915,1.87E+03,31418923,95514014,2
74,28886262,22671352,29558986,2857143,4893617,27425417,7651821,764045,22413796,16348074,347973,98335415,2
616,28126493,23725834,16085266,34761906,49848026,14797807,77327925,7945425,24712645,10336675,3412162,52718025,1
6773333,25032076,22671352,11195185,30952382,5379939,10551121,7692307,80096304,27011496,14845225,3614865,5327641,1
11186667,37578303,12829526,62415493,40952381,32826746,6380898,6923076,8443018,29693487,33392592,43581086,121883415,2
53066667,3071524,15114236,3.11E+03,35714287,51367784,2.69E+03,65991896,84109145,28160924,1.72E+03,28378382,6556811,2
34933332,2784221,21441124,4.51E+03,25714287,6838905,3.77E+02,7692307,7431782,14176247,2.90E+02,26013514,62679045,1
62533334,23892425,2513181,23676183,29523808,4072948,22406608,76113355,73194224,122605376,15395047,3648649,4301831,1
64666666,31822184,1652021,3.25E+02,2761905,7537994,2.77E+03,7287449,8154093,2126437,7.70E+01,27364865,90229176,2
568,31653628,22319858,2.44E+02,3142857,6079027,2.33E+03,74493915,8459069,32950196,6.23E+01,36824328,87536655,2
70533335,320159,17750439,9.20E+02,32380953,57750756,8.20E+02,708502,83948636,22222224,4.84E+03,31081083,59013784,2
56533333,3100204,18980667,10716157,21904764,65045595,8.56E+01,80161935,8154093,25095788,4.99E+02,22635135,6299094,2
8093333,33017182,11599296,9.24E+03,32380953,43768996,8.86E+03,7408906,83788127,29118776,6.49E+02,375,4907773,1
396,2974666,17926185,2.00E+03,33809525,72948325,1.58E+02,7692307,9085073,19540232,3.67E+02,21621625,8083298,2
7213333,3093411,22671352,38053335,30476192,4285714,35349065,74493915,8138042,256705,23935635,347973,103157565,2
72,27754158,28119507,4010286,3142857,41641334,32841535,7530364,79935795,3639847,2210289,24324325,4645046,1
58133334,28013283,20386644,3.58E+03,29523808,74164134,3.03E+03,7246962,82985556,20114943,1.06E+03,26689193,8263508,2
83733335,3161589,13181019,202505,30476192,5106383,18602207,7530364,82985556,197318,10629914,33783787,82438536,2
7293333,2424212,20913883,8.60E+02,3857143,43768996,7.78E+02,7125505,730337,18965517,7.77E+02,3243243,35417613,1
15706667,37080178,2794376,10493976,35238096,18541034,76417853,7125505,92616373,72413796,65465607,15878378,3484457,2
484,31127828,1827768,3.55E+02,18095239,57750756,3.13E+03,7246962,7463884,21839081,1.32E+03,30067572,5708876,2
32933332,27303833,24253075,3.36E+03,24761903,7142857,2.70E+03,78947365,7271268,10919541,1.80E+03,22972974,52938897,1
114,32820952,22671352,28825738,30952382,3799392,23055042,74493915,8426966,46551728,13745578,22635135,8135753,2
57866666,28569272,12653778,6.78E+02,32380953,5653495,5.18E+01,58704454,8041734,22030653,2.05E+03,19256757,6014521,2
11173333,25570455,24956062,42499052,3,1580547,5197973,65991896,52487963,18007663,18180818,62837833,122311786,2
92266664,26435885,21792617,34026764,33333334,27963525,37785382,63157886,56500804,22030653,10886498,5202703,10741778,2
984,30435985,13532512,25965224,3809524,37082064,25513847,7165992,81219906,22222224,15688287,39864868,48464894,2
92533335,27638432,21265379,29287958,15714286,23100302,30989936,7287449,823435,2337165,22212856,46959463,24441157,0
6413333,31797028,18101934,3.15E+03,25714287,6352584,2.96E+03,74898785,79935795,2586207,7.70E+01,35472977,104136266,2
55066667,32295153,20210896,3.02E+03,1904762,6656535,2.44E+03,7530364,7849117,23946361,1.10E+04,22972974,7787996,2
1048,29834712,17750439,8.24E+02,2809524,23708206,9.66E+02,6923076,5906902,197318,4.88E+03,5777027,53224854,2
101333335,3375934,15992971,6.13E+02,3857143,33130696,6.93E+02,7004048,62439805,21839081,2.09E+03,5371622,8920407,2
7693333,37135527,20386644,1.54E+03,25714287,48328266,1.57E+03,7165992,7865168,23946361,6.60E+01,42229736,7078545,2
47066666,2707741,21968365,7.99E+03,41428572,63829786,6.77E+02,74898785,74157304,18390806,5.35E+02,27027032,10180751,1
792,28355432,27592266,2.73E+02,35238096,5045593,2.79E+03,7246962,67415726,23946361,4.77E+02,42905408,8465645,2
588,28063598,20386644,6.80E+03,20476191,65045595,5.99E+03,7651821,78812206,17432952,2.97E+02,3040541,7389297,2
10186667,3396815,11247803,3445852,37619048,455927,32016935,757085,81219906,34674332,17081172,347973,5135541,2
10146666,30531585,20386644,4.45E+03,32857144,26747718,5.27E+03,6680162,6436598,24137934,1.43E+03,58108115,59054058,2
6,2612896,20210896,2.12E+03,5095238,52279633,2.22E+03,7287449,83788127,28352493,6.23E+01,44932434,7777653,2
936,3369393,15465729,13225803,3857143,39817625,13354758,73279345,85072225,20114943,8.94E+01,4256757,51425006,2
1108,35623538,117750436,19286141,39999998,3343465,18864579,6720647,869984,24904215,10849843,3952703,4298061,2
32,28757957,20386644,3.91E+02,99999994,7325228,3.07E+03,7206477,84911716,17049809,1.10E+04,20945947,7360685,2
20013334,6467081,59753954,47379572,5,2492401,45785867,74898785,96629214,8199234,18525375,38513517,21516485,2
10333333,2640318,2056239,4.69E+03,3857143,28267476,5.78E+02,65587044,6597111,19348662,1.69E+03,62837833,843402,2
75733334,33510277,18629174,9.04E+03,26190478,54103345,8.86E+03,7408906,80256814,24712645,4.44E+01,3952703,8352196,2
58933333,30174345,18980667,3.37E+03,13809524,59270513,2.90E+03,7368421,81059384,26819924,8.80E+02,28040543,7084505,2
528,2594279,22319858,23917798,2809524,47112456,21975567,74493915,7752809,21072797,16971207,33783787,5304474,1
64666666,3369393,14411247,2.19E+03,20952381,56838906,2.01E+03,6963563,8635634,26053643,1.03E+04,3277027,6977694,2
1292,37935546,117750436,72089555,46190476,24316108,68670367,57085013,83146065,34865904,34455582,37162167,32155592,2
452,26604444,17047451,3.69E+03,30952382,65957445,3.10E+02,7408906,8073836,23946361,1.10E+04,26351354,6852114,2
748,29676217,19332162,9.98E+02,40952381,50151974,8.94E+02,7004048,74157304,1494253,7.29E+03,31418923,4444134,1
7333333,30393216,12829526,3.13E+03,21428572,5744681,2.85E+03,7651821,8346709,24137934,9.16E+01,3277027,10080916,2
9053333,26443434,25483304,37679356,30476192,29787233,3462192,7287449,7560193,34674332,22579404,33783787,7951403,2
11026666,344864,11599296,30976112,36190477,47112456,28073853,7408906,82182986,33141768,11912835,3277027,83858825,2
6973334,27389368,14586994,13965355,37619048,5866262,12346498,7530364,79775286,24904215,5.46E+03,30743244,9033003,2
616,29879996,16168717,11448356,26666668,6139818,10213784,73279345,80898875,15900382,5.02E+02,31418923,824793,2
70533335,29210797,16344464,4.79E+03,36666667,4893617,5.08E+02,7206477,73194224,28160924,1.47E+03,46621624,88976115,2
14173333,40743163,9666081,2971236,4238095,30699086,29636843,7206477,84751207,2777778,14368711,41216218,4472697,1
7413334,31296384,16695957,7.21E+03,24761903,59574467,6.31E+03,7287449,8571428,22988507,2.16E+03,29729733,7286561,2
592,28196937,22144112,38012364,25714287,50151974,3398098,77327925,7463884,2126437,30166963,31418923,5253775,1
6453333,33404613,15817223,6.34E+02,35714287,58358663,5.73E+02,73279345,80256814,2126437,3.08E+03,320946,63414484,2
9026667,29844776,18453427,3.60E+03,19999999,36778113,3.80E+03,757085,75762445,24329504,1.25E+03,45945945,6770563,2
776,29957986,15992971,11187831,26190478,6139818,11409454,73279345,7865168,18582378,4.73E+02,43243247,6692654,2
59866667,28493798,228471,17784975,2857143,4772036,16297078,7692307,7833066,19348662,13049135,33783787,55216253,1
54133333,316335,15289982,3.56E+03,19523811,6808511,2.92E+03,7165992,79775286,24904215,1.39E+03,24324325,10002362,2
624,2923847,18453427,6.18E+02,26190478,54103345,4.87E+02,49797565,8041734,20114943,1.43E+03,21283786,76778494,2
9013333,31391984,14762741,17485583,4047619,4255319,16889289,7408906,8154093,18007663,14698606,38175678,57632644,2
42666666,27731514,1827768,4.61E+02,23809524,72644377,3.92E+03,73279345,8041734,20306516,1.39E+03,27364865,810495,2
7853334,31321543,15114236,6.40E+03,37142858,48024315,5.89E+03,7004048,8266452,21839081,2.64E+02,33783787,6407549,2
65066665,31122795,20738137,7.53E+03,18571429,50759876,6.50E+03,58704454,8041734,3237548,2.46E+03,2871622,76975845,2
6426667,29957986,17574692,6.23E+02,25238097,6079027,5.46E+02,7530364,79775286,21455942,1.91E+03,29729733,8898916,2
10813333,3162847,17047451,19058182,3857143,35562307,20063997,7206477,8747993,3409962,8.50E+03,46621624,710118,2
7546667,31932878,1652021,10063796,3,5288754,8.81E+03,76113355,82825047,30842915,3.67E+03,29729733,70104465,2
55066667,30058616,21968365,3.05E+03,2761905,7234042,2.62E+03,7004048,80256814,21072797,1.25E+03,28040543,10381277,2
888,33477572,19156414,6799155,30952382,44376895,5936739,6923076,77046543,2375479,36215018,29729733,10628474,2
47066666,3074291,15992971,6.06E+03,19999999,7386018,4.83E+03,77327925,8651685,1915709,1.83E+03,22297296,6859895,2
572,272988,1880492,11234054,2761905,4924012,9.90E+02,7813765,78170145,24137934,5.72E+03,3040541,7337051,2
12493333,28015798,36203867,65946225,16666667,17325227,443297,5668016,9486357,68199235,32586185,10472972,37946776,2
51066667,26101285,17223199,5.90E+03,29523808,5987842,5.32E+03,7206477,84109145,20114943,2.64E+02,320946,9139089,2
42933334,32252383,17047451,3.66E+02,26666668,7142857,2.90E+03,76113355,77207065,22030653,1.61E+03,21621625,6606125,2
548,2983723,2108963,7.67E+02,21904764,67781156,6.14E+03,77732795,776886,22605367,3.78E+03,22635135,6879711,2
11373334,348688,15465729,562333,35714287,37082064,5259818,7287449,83948636,29693487,27711086,35472977,6629759,2
9613334,3831543,89630924,5.31E+03,24285716,4468085,5.16E+02,7287449,79935795,34674332,1.39E+03,38513517,76367676,2
11146667,39482754,16695957,4756688,3809524,2917933,47797516,7246962,80898875,39272034,29672122,42229736,8659839,1
96533336,24770434,2970123,23576384,33809525,21580544,2696814,64777327,46548957,16666669,10996463,5506757,52455265,2
1088,39475206,16871706,17837921,35714287,36170208,16102172,7651821,8571428,4042146,10263366,3243243,35750937,2
74666664,2789001,27592266,2.88E+03,20476191,56231,2.73E+03,7004048,85232747,21072797,7.33E+02,3581081,81383474,2
852,29052302,22671352,7.03E+03,1904762,46504557,6.17E+02,65587044,8330658,19348662,2.24E+03,30067572,104790986,2
49866665,24579234,1880492,4.69E+02,24761903,793313,3.64E+03,77732795,80096304,22605367,1.10E+04,20270275,78902,2
4586667,28166747,20738137,4.96E+02,31904763,58966565,4.67E+02,74898785,7736758,2586207,1.87E+03,3581081,6965901,2
9786667,32277542,2618629,2.46E+02,35714287,34042552,2.73E+03,65991896,6950241,22988507,6.60E+01,5101351,6411947,2
105333336,31701428,18101934,5.67E+02,2809524,34954405,6.34E+02,74898785,7351525,24137934,2.02E+03,5236487,8210296,2
828,32936677,16695957,27185904,3142857,41641334,27699035,73279345,82825047,20689654,16824588,43243247,1071336,1
100666665,3475559,17047451,8.52E+03,29523808,38905773,8.01E+02,757085,9309791,3850575,2.75E+03,3581081,1090918,2
632,27739063,21616872,3.42E+02,17619048,674772,2.92E+03,7935222,7961477,17432952,1.91E+03,27702704,74133016,2
83466664,3142469,12829526,7.16E+02,32380953,41945288,6.85E+02,67611337,8860353,2375479,3.81E+02,37162167,7671679,2
60933333,2969383,28295255,1.77E+02,23333333,49544075,1.86E+03,7125505,79133224,23563223,4.03E+02,45270273,769773,2
42933334,25917634,17750439,6.74E+02,23333333,7082067,5.70E+02,6923076,7463884,197318,3.04E+03,27027032,86045,2
7373333,28949156,26010543,2.59E+03,36666667,4316109,2.67E+03,65587044,6902086,20306516,9.90E+02,43918926,7206606,2
5026667,24395582,19859402,10783388,30952382,55015194,9.79E+02,76113355,7447833,11494253,5.83E+02,3277027,4820971,1
45733333,22818184,23198593,3.91E+03,3142857,6990881,3.03E+03,73279345,78170145,12452107,2.68E+02,20270275,4063865,1
724,2715037,2899824,16578475,33809525,3009118,16845437,74898785,6308186,13601533,1540971,43243247,32415614,0
8106667,24448414,4217926,18044449,36666667,38905773,15142639,76113355,40770462,11494253,25291864,26351354,25487684,1
924,23379205,30404216,18628527,41904762,36170208,17196641,7408906,47833064,8045978,16787933,3412162,25280183,0
119333334,33731666,13181019,20005733,46666667,27355623,18980773,74493915,7335474,13601533,10739879,36824328,13165046,2
784,347732,23901582,8.63E+03,2809524,43768996,7.11E+02,7246962,6677368,10919541,9.42E+03,25000003,18747117,0
10386667,2919067,2741652,39883307,4238095,4012158,34471992,77732795,5585875,11877396,35738505,2871622,39865516,1
86666666,2544215,38488576,11574415,46666667,38905773,9.99E+02,7246962,39004815,9961687,131591,2871622,203741,1
7,15882161,5465729,31507665,32380953,36170208,27421669,78947365,35152486,78544065,2045342,29391894,2.34E+03,0
17573333,46094242,9841827,9026322,6,19148935,9232137,7246962,80898875,3429119,45671975,43918926,125056505,1
11266667,33012152,2460457,2026731,3809524,3586626,18103699,757085,65329057,16475098,8.80E+01,31418923,31303518,1
9173334,32702708,27240774,52194125,34761906,41945288,40581524,7408906,6950241,17624524,56118616,20608108,38445713,1
1152,32893908,20913883,29025332,33809525,37386018,23474838,7165992,6725521,27586207,17007863,23648652,14930257,1
92,28340337,18980667,8.63E+02,44761902,35562307,7.88E+01,7206477,5601926,8812261,5.72E+03,3310811,14416176,0
62,14669551,58347976,16842677,32857144,2948328,15341293,7287449,3659711,97701155,13085791,3310811,71555683,0
8613333,2563335,27768013,19519352,40952381,37689966,17369057,7165992,5489567,47892723,1781427,31081083,4280324,1
14013334,33022213,13884006,64258073,49523807,18237081,62320954,7125505,66292137,8237548,39367336,38851357,8754359,1
7986667,23658457,28119507,1359663,3952381,3343465,12275283,7125505,41733548,28735634,12059454,3243243,24027443,0
7146667,27801958,2794376,13649154,29523808,4924012,1092219,77732795,61637235,97701155,11106428,22635135,23487262,1
